Parcel Number,Sale Date,Sale Amount,Address,Style,Year Built,Total SF,Lot Area,Appraised Value,Recording
1010184001,06/11/2018,"$207,000","933 E DAVENPORT ST, IOWA CITY",2 Story Frame,1900,1594,"9,300","$306,750",5800-198
1022185009,10/10/2018,"$208,000","722 PEPPER DR, IOWA CITY",Split Foyer Frame,1995,1241,"13,500","$255,900",5845-544
1013107018,04/25/2018,"$209,000","3202 FRIENDSHIP ST, IOWA CITY",1 Story Frame,1965,1008,"9,504","$267,610",5799-411
1018405003,05/02/2018,"$209,000","1130 EMILY CT, IOWA CITY",Split Foyer Frame,1998,1208,"6,360","$334,080",5785-900
1013453014,08/15/2018,"$209,500","13 DUNUGGAN CT, IOWA CITY",Split Foyer Frame,1977,1480,"9,600","$278,080",5827-186
1023396011,06/09/2018,"$209,900","1371 LANGENBERG AVE, IOWA CITY",Split Foyer Frame,2003,1221,"8,174","$280,200",5801-447
1002284001,03/22/2018,"$210,000","1729 N DUBUQUE RD, IOWA CITY",2 Story Frame,1921,1904,"20,865","$270,730",5768-192
1011363017,07/09/2018,"$210,000","318 FAIRVIEW AVE, IOWA CITY",1 Story Frame,1947,1264,"8,109","$317,420",5823-720
1012458002,04/15/2018,"$210,000","3034 STANFORD AVE, IOWA CITY",Split Foyer Frame,1967,1132,"8,520","$258,550",5783-988
1013155005,07/07/2018,"$210,000","2901 BROOKSIDE DR, IOWA CITY",1 Story Frame,1967,1224,"7,973","$258,610",5815-154
1017154001,06/04/2018,"$210,000","605 WHEATON RD, IOWA CITY",Split Foyer Frame,1971,1028,"8,930","$257,990",5793-60
1017481005,11/02/2018,"$210,000","39 DENBIGH DR, IOWA CITY",Split Level Frame,1979,1261,"9,000","$331,790",5853-88
1023454005,10/09/2018,"$210,000","1950 SHERMAN DR, IOWA CITY",1 Story Frame,2010,1300,"8,000","$290,680",5852-494
1012257003,08/09/2018,"$212,000","323 POST RD, IOWA CITY",1 Story Frame,1975,1362,"9,350","$306,250",5829-9
1013127003,07/02/2018,"$212,000","3028 RAVEN ST, IOWA CITY",Split Foyer Frame,1964,1092,"9,450","$275,190",5810-754
1014279009,07/13/2018,"$212,000","747 GRANT ST, IOWA CITY",1 Story Frame,1930,1065,"6,250","$273,420",5815-345
1014335004,10/26/2018,"$213,000","1125 PICKARD ST, IOWA CITY",2 Story Frame,1951,1516,"9,100","$291,830",5851-407
1012278005,08/16/2018,"$215,000","405 N MOUNT VERNON DR, IOWA CITY",Split Foyer Frame,1973,1196,"11,745","$295,990",5831-326
1013453001,12/03/2018,"$215,000","2 DUNUGGAN CT, IOWA CITY",Split Foyer Frame,1977,1008,"11,974","$276,360",5862-623
1023185005,08/31/2018,"$215,000*M","2301 HOLLYWOOD BLVD, IOWA CITY",1 Story Frame,1960,936,"7,500","$183,200",5834-803
1023388004,07/06/2018,"$215,000","1651 HEMINGWAY LN, IOWA CITY",Split Foyer Frame,1999,1208,"9,113","$283,320",5814-650
1023397003,02/27/2018,"$215,000","1684 VESTI LN, IOWA CITY",Split Foyer Frame,2007,1177,"7,908","$282,500",5761-214
1024253004,08/31/2018,"$215,000*M","2112 MIAMI DR, IOWA CITY",1 Story Frame,1961,864,"7,560","$158,690",5834-803
1015404007,06/25/2018,"$215,100","1117 KEOKUK ST, IOWA CITY",1 Story Frame,1925,1240,"8,415","$286,820",5809-555
1013139010,06/08/2018,"$216,000","2836 BROOKSIDE DR, IOWA CITY",1 Story Frame,1963,1008,"12,600","$294,440",5800-29
1017405002,04/25/2018,"$216,000","918 DENBIGH DR, IOWA CITY",Split Foyer Frame,1974,1204,"14,248","$291,260",5780-790
1018406009,10/31/2018,"$216,000","1366 SHANNON DR, IOWA CITY",Split Foyer Frame,1999,1041,"9,440","$282,630",5855-223
1022156003,04/20/2018,"$216,000","702 SANDUSKY DR, IOWA CITY",1 Story Frame,1992,1332,"8,280","$264,270",5776-796
1009279006,11/09/2018,"$216,500","225 TEETERS CT, IOWA CITY",1 Story Frame,1958,1270,"8,000","$296,450",5858-395
1011363016,11/02/2018,"$217,000","309 COLLEGE CT, IOWA CITY",1 Story Frame,1940,932,"8,109","$267,100",5855-840
1022158003,04/18/2018,"$217,000","2255 BALSAM CT, IOWA CITY",Split Level Frame,1994,1553,"8,652","$300,850",5783-178
1017477001,06/27/2018,"$217,500","18 DENBIGH DR, IOWA CITY",Split Foyer Frame,1978,1432,"9,600","$318,130",5813-925
1014233004,08/02/2018,"$218,000","701 OAKLAND AVE, IOWA CITY",1 Story Frame,1920,1407,"5,600","$301,040",5824-803
1023264010,07/13/2018,"$218,000","1040 BRIAR DR, IOWA CITY",1 Story Frame,1979,1114,"9,000","$283,190",5814-811
1013203005,09/30/2018,"$219,000","37 NORWOOD CIR, IOWA CITY",1 Story Frame,1960,1008,"18,957","$269,620",5848-228
1018405006,06/13/2018,"$219,200","1206 EMILY CT, IOWA CITY",Split Foyer Frame,1998,1206,"6,360","$298,790",5799-915
1022186011,07/12/2018,"$219,500","927 ASPEN CT, IOWA CITY",1 Story Frame,1989,1167,"10,200","$263,850",5821-926
1023393001,07/06/2018,"$219,900","1531 LANGENBERG AVE, IOWA CITY",Split Level Frame,2002,1706,"10,220","$275,210",5813-687
1010114003,03/08/2018,"$220,000","811 CHURCH ST, IOWA CITY",2 Story Frame,1900,1528,"12,000","$324,950",5766-76
1011308004,07/24/2018,"$220,000","21 BROOKFIELD DR, IOWA CITY",1 Story Frame,1958,1324,"7,500","$279,330",5820-664
1011382013,07/16/2018,"$220,000","1106 MUSCATINE AVE, IOWA CITY",2 Story Frame,1910,1352,"5,000","$266,950",5822-31
1011441001,07/20/2018,"$220,000","1727 GLENDALE RD, IOWA CITY",1 Story Brick,1956,1248,"9,310","$309,120",5819-256
1011463001,09/06/2018,"$220,000","308 COURT STREET PL, IOWA CITY",1 Story Frame,1952,1555,"6,320","$330,660",5835-289
1013280002,12/01/2018,"$220,000","605 MEADOW ST, IOWA CITY",Split Level Frame,1967,1200,"14,653","$307,780",5860-498
1014354002,08/20/2018,"$220,000","1003 HIGHLAND AVE, IOWA CITY",1 Story Frame,1900,1371,"12,500","$292,290",5836-659
1018406008,06/19/2018,"$220,000","1356 SHANNON DR, IOWA CITY",Split Foyer Frame,1999,1041,"5,640","$289,650",5806-953
1025232004,07/12/2018,"$222,000","2657 PINTO LN, IOWA CITY",Split Foyer Frame,2016,1007,"5,506","$294,320",5818-488
1013457024,10/18/2018,"$223,000","22 WAKEFIELD CT, IOWA CITY",1 Story Frame,1983,1644,"8,820","$271,120",5852-640
1014109006,01/22/2018,"$223,000","520 2ND AVE, IOWA CITY",1 Story Frame,1900,1339,"9,000","$303,930",5750-993
1014132009,02/23/2018,"$223,000","422 WALES ST, IOWA CITY",1 Story Brick,1952,1192,"12,000","$404,250",5764-111
1012430003,07/11/2018,"$224,000","142 N WESTMINSTER ST, IOWA CITY",Split Foyer Frame,1977,1290,"12,400","$318,310",5814-549
1014182011,07/11/2018,"$224,500","702 3RD AVE, IOWA CITY",2 Story Frame,1926,1332,"12,000","$280,700",5821-293
1010111004,05/18/2018,"$225,000","630 N DODGE ST, IOWA CITY",1 Story Frame,1900,1320,"5,600","$309,690",5799-117
1010429004,03/08/2018,"$225,000","125 N GILBERT ST, IOWA CITY",2 Story Frame,1916,1773,"3,040","$307,670",5763-741
1010438014,01/22/2018,"$225,000","17 S JOHNSON ST, IOWA CITY",1 1/2 Story Frame,1900,923,"1,958","$211,630",5750-488
1011305023,11/02/2018,"$225,000","112 PARSONS AVE, IOWA CITY",1 Story Frame,1956,949,"7,830","$273,210",5857-95
1022189010,03/21/2018,"$225,000","2241 HAZEL CT, IOWA CITY",1 Story Frame,1987,1305,"9,600","$291,750",5768-690
1022193004,06/08/2018,"$225,000","749 CHESTNUT CT, IOWA CITY",1 Story Frame,1995,1404,"8,400","$330,000",5800-62
1023428016,06/18/2018,"$226,000","2145 PALMER CIR, IOWA CITY",1 Story Frame,1995,1229,"11,830","$320,530",5803-235
1016160001,05/29/2018,"$227,000","804 HUDSON AVE, IOWA CITY",1 Story Frame,1935,1290,"6,390","$279,070",5804-822
1009133009,09/14/2018,"$228,500","310 MAGOWAN AVE, IOWA CITY",1 Story Frame,1954,1358,"9,000","$358,640",5838-348
1024116001,04/02/2018,"$228,500","3309 S JAMIE LN, IOWA CITY",1 Story Frame,2005,1247,"9,440","$297,260",5770-298
0918232005,01/31/2018,"$229,000","3585 VISTA PARK DR, IOWA CITY",Split Level Frame,1992,1380,"8,525","$315,590",5753-7
1011283002,08/31/2018,"$229,000","1427 E BLOOMINGTON ST, IOWA CITY",1 Story Frame,1977,1296,"9,072","$327,220",5834-921
1010155004,06/14/2018,"$230,000","326 FAIRCHILD ST, IOWA CITY",2 Story Frame,1890,1370,"2,800","$244,960",5810-102
1010182007,08/01/2018,"$230,000","410 N LUCAS ST, IOWA CITY",1 1/2 Story Frame,1900,1377,"7,200","$279,920",5821-351
1014209006,03/08/2018,"$230,000","513 DEARBORN ST, IOWA CITY",1 Story Frame,1937,1172,"6,250","$257,390",5764-688
1016193007,08/01/2018,"$230,000","229 W BENTON ST, IOWA CITY",1 Story Frame,1965,1200,"18,655","$301,800",5826-1
1016327003,06/04/2018,"$230,000","1123 HARLOCKE ST, IOWA CITY",Split Foyer Frame,1972,1626,"8,513","$315,350",5794-697
1017331003,05/18/2018,"$230,000","2623 IRVING AVE, IOWA CITY",Split Foyer Frame,1994,1200,"6,360","$287,270",5785-622
1022154002,05/03/2018,"$230,000","751 SANDUSKY DR, IOWA CITY",Split Level Frame,1992,1848,"7,680","$292,460",5785-98
1022189010,12/03/2018,"$230,000","2241 HAZEL CT, IOWA CITY",1 Story Frame,1987,1305,"9,600","$291,750",5861-748
1009277014,06/29/2018,"$230,900","826 RIDER ST, IOWA CITY",1 Story Frame,1941,947,"10,000","$271,810",5807-560
1014158002,05/24/2018,"$231,500","705 6TH AVE, IOWA CITY",2 Story Frame,1926,1573,"4,410","$231,140",5793-70
1025232001,01/03/2018,"$231,900","2695 PINTO LN, IOWA CITY",Split Foyer Frame,2016,1007,"6,608","$294,360",5748-179
1011171002,09/21/2018,"$232,000","1816 ROCHESTER AVE, IOWA CITY",1 Story Frame,1959,1185,"10,450","$312,640",5839-330
1012353005,09/05/2018,"$232,000","119 POTOMAC DR, IOWA CITY",Split Foyer Frame,1966,1236,"11,200","$310,530",5835-891
1016193002,07/11/2018,"$232,000","205 W BENTON ST, IOWA CITY",1 Story Frame,1947,1120,"5,700","$275,570",5817-333
1023323003,11/29/2018,"$232,000","1594 ASHLYND CT, IOWA CITY",Split Level Frame,2014,1778,"8,306","$315,420",5860-108
1023356002,01/12/2018,"$232,000","1358 LANGENBERG AVE, IOWA CITY",Split Level Frame,2004,1885,"8,138","$320,010",5751-264
1023396005,05/01/2018,"$232,000","1449 LANGENBERG AVE, IOWA CITY",Split Level Frame,2002,1832,"9,020","$297,560",5785-1
1025231001,10/14/2018,"$232,800","2902 BLAZING STAR DR, IOWA CITY",Split Level Frame,2015,1726,"6,827","$310,780",5846-842
1025233001,10/28/2018,"$233,000","2903 WHISPERING MEADOW DR, IOWA CITY",Split Level Frame,2015,1726,"7,323","$309,640",5852-362
1014329004,10/18/2018,"$234,000","1122 KIRKWOOD CT, IOWA CITY",2 Story Frame,1941,2386,"7,860","$311,700",5849-281
1022188001,05/22/2018,"$234,000","1008 PEPPER DR, IOWA CITY",1 Story Frame,1978,1464,"11,050","$297,980",5789-182
1014265004,05/10/2018,"$235,000","840 S SUMMIT ST, IOWA CITY",1 Story Frame,1931,1047,"7,000","$274,660",5784-238
1017332011,05/18/2018,"$235,000","13 JENSEN CT, IOWA CITY",Split Level Frame,1993,1198,"7,250","$275,780",5796-742
1018404012,06/08/2018,"$235,000","1217 EMILY CT, IOWA CITY",Split Level Frame,1998,1698,"6,000","$313,370",5804-529
1011426001,05/15/2018,"$236,000","130 ASHWOOD DR, IOWA CITY",2 Story Frame,1966,1920,"8,580","$344,670",5797-32
1018404013,05/04/2018,"$236,000","2831 IRVING AVE, IOWA CITY",Split Level Frame,1999,1756,"8,060","$310,120",5792-37
1023323011,05/25/2018,"$236,000","1673 ASHLYND CT, IOWA CITY",Split Level Frame,2014,1778,"13,034","$342,250",5790-680
1025231001,11/14/2018,"$236,500","2902 BLAZING STAR DR, IOWA CITY",Split Level Frame,2015,1726,"6,827","$310,780",5859-166
1011312001,08/09/2018,"$237,500","11 S 7TH AVE, IOWA CITY",2 Story Frame,1955,2008,"7,705","$345,330",5831-319
1012430001,05/18/2018,"$237,500","3053 HASTINGS AVE, IOWA CITY",Split Level Frame,1976,1068,"9,378","$312,260",5785-758
1013112007,06/01/2018,"$237,500","3317 SHAMROCK DR, IOWA CITY",Split Foyer Frame,1969,1056,"9,933","$300,700",5795-838
1012102001,05/15/2018,"$238,000","3301 ROCHESTER AVE, IOWA CITY",1 Story Frame,1964,1528,"11,875","$365,530",5784-980
1013403001,05/09/2018,"$239,000","1138 VILLAGE FARM CT, IOWA CITY",Split Foyer Frame,1977,1040,"24,765","$283,840",5796-594
1014209004,10/12/2018,"$240,000","1519 MUSCATINE AVE, IOWA CITY",1 Story Frame,1940,902,"9,576","$300,020",5850-185
1015103012,05/25/2018,"$240,000","419 S LUCAS ST, IOWA CITY",2 Story Frame,1900,1908,"8,533","$337,120",5791-301
1016333003,06/12/2018,"$240,000","918 SUNSET ST, IOWA CITY",1 Story Frame,1972,1324,"10,463","$342,540",5800-156
1022197002,06/22/2018,"$240,000","1007 BRIAR DR, IOWA CITY",2 Story Frame,1982,2294,"10,812","$318,100",5805-918
1023320004,10/29/2018,"$240,000","1642 VESTI LN, IOWA CITY",Split Level Frame,2012,1778,"10,164","$334,260",5853-853
1023323004,05/09/2018,"$240,000","1600 ASHLYND CT, IOWA CITY",Split Level Frame,2014,1764,"8,306","$335,160",5796-185
1025230012,04/11/2018,"$240,000","2858 WHISPERING MEADOW DR, IOWA CITY",2 Story Frame,2016,1520,"4,534","$274,530",5775-621
1025231002,06/14/2018,"$240,000","2910 BLAZING STAR DR, IOWA CITY",Split Foyer Frame,2016,1007,"5,775","$294,310",5803-434
1017408004,05/03/2018,"$241,500","1024 PENKRIDGE DR, IOWA CITY",Split Foyer Frame,1974,1242,"10,795","$298,170",5783-697
1010135011,08/16/2018,"$242,000","620 RONALDS ST, IOWA CITY",1 3/4 Story Frame,1920,1243,"6,000","$278,920",5830-669
1017332010,05/29/2018,"$242,000","23 JENSEN CT, IOWA CITY",Split Level Frame,1994,1153,"6,850","$297,350",5799-137
1012457007,09/03/2018,"$243,500","3005 RADCLIFFE AVE, IOWA CITY",1 Story Frame,1972,1120,"8,400","$292,300",5842-414
0918231009,12/07/2018,"$245,000","3556 VISTA PARK DR, IOWA CITY",1 Story Frame,1991,1604,"8,168","$381,770",5865-300
1003197007,09/20/2018,"$245,000","704 WHITING AVE, IOWA CITY",1 Story Frame,1954,1715,"10,369","$327,650",5839-166
1013166005,06/29/2018,"$245,000","3007 PINECREST RD, IOWA CITY",1 Story Frame,1967,1366,"11,060","$341,340",5810-665
1014426001,12/14/2018,"$245,000","1917 G ST, IOWA CITY",2 Story Frame,1989,2598,"12,000","$338,170",5870-252
1017337002,06/29/2018,"$245,000","2559 WALDEN RD, IOWA CITY",2 Story Frame,1994,1587,"5,640","$340,230",5807-910
1017381003,02/16/2018,"$245,000","2247 CAE DR, IOWA CITY",2 Story Frame,1978,1960,"10,375","$352,140",5761-450
1012278007,02/20/2018,"$245,500","313 N MOUNT VERNON DR, IOWA CITY",Split Foyer Frame,1973,1086,"11,200","$333,420",5766-761
1015403003,03/21/2018,"$246,000","1020 KEOKUK ST, IOWA CITY",1 Story Frame,1955,2042,"10,800","$391,720",5769-840
1014283005,03/19/2018,"$247,000","809 S 7TH AVE, IOWA CITY",2 Story Frame,1930,1262,"6,250","$320,460",5766-829
1017154018,03/09/2018,"$247,000","747 WHEATON RD, IOWA CITY",1 Story Frame,1969,1092,"9,350","$276,030",5766-513
1013403015,04/05/2018,"$249,000","1132 VILLAGE FARM CT, IOWA CITY",Split Foyer Frame,1977,1412,"8,867","$321,730",5774-448
1018153007,07/28/2018,"$249,000","823 TIPPERARY RD, IOWA CITY",1 Story Frame,2004,1347,"11,303","$344,140",5829-842
1016355005,01/17/2018,"$249,900","1208 WYLDE GREEN RD, IOWA CITY",1 Story Frame,1974,1552,"14,448","$356,590",5751-586
1017205007,07/12/2018,"$249,900","2345 JESSUP CIR, IOWA CITY",Split Foyer Frame,1982,912,"12,488","$260,420",5814-829
0907128007,06/19/2018,"$250,000","4266 UNBRIDLED AVE, IOWA CITY",1 1/2 Story Frame,2016,1870,"7,578","$309,160",5816-186
1013426036,07/27/2018,"$250,000","5 BEDFORD CT, IOWA CITY",Split Foyer Frame,1972,1202,"9,008","$310,260",5822-663
1016354008,05/10/2018,"$250,000","1222 EDINGALE DR, IOWA CITY",Split Foyer Frame,1972,1344,"7,700","$336,990",5782-769
1017337004,08/10/2018,"$250,000","2601 WALDEN RD, IOWA CITY",2 Story Frame,1993,1321,"5,640","$322,990",5830-620
1013184001,06/29/2018,"$251,500","909 JUNIPER DR, IOWA CITY",2 Story Frame,1968,2080,"10,010","$364,500",5810-968
1018404022,04/25/2018,"$252,000","2742 JACQUE ST, IOWA CITY",2 Story Frame,1999,1710,"6,649","$371,080",5803-322
1023310001,07/06/2018,"$252,000","1480 TOFTING CIR, IOWA CITY",1 Story Frame,2006,1350,"9,874","$352,610",5816-755
1113401008,04/25/2018,"$252,500","1366 SANTA FE DR, IOWA CITY",1 Story Frame,1990,1478,"10,800","$304,920",5792-181
1011151002,02/15/2018,"$253,000","414 WOODRIDGE AVE, IOWA CITY",1 Story Frame,1967,1400,"13,224","$368,530",5759-238
1011166005,12/15/2018,"$253,000","1812 WINDSOR CT, IOWA CITY",Split Foyer Frame,1962,1260,"10,903","$317,500",5866-300
1023437002,05/11/2018,"$253,000","15 STANWYCK DR, IOWA CITY",1 Story Frame,1999,1332,"10,540","$327,550",5783-335
1014333004,05/30/2018,"$254,000","1135 HOWELL ST, IOWA CITY",2 Story Frame,1945,1568,"6,250","$358,750",5798-660
0918227002,08/10/2018,"$255,000","3621 E COURT ST, IOWA CITY",1 Story Frame,1995,1559,"12,015","$324,920",5827-691
1010403006,05/07/2018,"$255,000","706 E MARKET ST, IOWA CITY",2 Story Frame,1907,1792,"7,200","$326,400",5784-909
1011452007,04/03/2018,"$255,000","1705 MORNINGSIDE DR, IOWA CITY",1 Story Frame,1952,1404,"7,000","$342,630",5771-257
1012460011,11/01/2018,"$255,000","2917 STANFORD AVE, IOWA CITY",1 Story Frame,1966,1524,"8,400","$347,900",5854-775
1013403006,06/14/2018,"$255,000","1123 VILLAGE FARM CT, IOWA CITY",1 Story Frame,1978,1160,"8,850","$301,430",5801-192
1113478002,03/09/2018,"$255,000","4017 EL PASO DR, IOWA CITY",1 Story Frame,1991,2064,"10,640","$325,160",5764-529
1023308002,09/17/2018,"$256,000","1601 WETHERBY DR, IOWA CITY",1 Story Frame,2004,1560,"8,438","$351,970",5844-749
1009257008,09/06/2018,"$257,000","30 ROCKY SHORE DR, IOWA CITY",1 Story Frame,1926,1297,"8,000","$348,580",5840-958
1012432001,02/02/2018,"$257,000","3005 CREIGHTON ST, IOWA CITY",Split Foyer Frame,1975,1896,"10,580","$360,000",5755-822
1013407003,05/14/2018,"$257,000","1214 MICHELLE CT, IOWA CITY",2 Story Frame,1977,2364,"9,706","$319,600",5786-690
1013414004,05/08/2018,"$257,000","1441 CHAMBERLAIN DR, IOWA CITY",Split Level Frame,1997,1879,"10,752","$333,690",5784-338
1016341003,06/07/2018,"$257,000","1126 SUNSET ST, IOWA CITY",1 Story Frame,1977,1196,"9,600","$339,440",5802-330
1003481025,05/09/2018,"$258,000","829 N DODGE ST, IOWA CITY",2 Story Frame,1921,1416,"7,500","$290,810",5786-73
1013226015,05/11/2018,"$259,000","505 TERRACE RD, IOWA CITY",1 Story Frame,1958,1308,"9,176","$347,470",5783-285
1012379003,03/12/2018,"$259,500","120 WASHINGTON PARK RD, IOWA CITY",1 1/2 Story Frame,1901,1455,"22,575","$367,430",5764-549
1013106012,07/05/2018,"$259,900","3209 FRIENDSHIP ST, IOWA CITY",Split Level Frame,1966,1376,"11,502","$342,970",5812-146
1024133001,02/22/2018,"$259,900","1947 CHELSEA CT, IOWA CITY",1 Story Frame,2009,1366,"10,305","$345,190",5762-420
1011265002,12/18/2018,"$260,000","1211 E BLOOMINGTON ST, IOWA CITY",2 Story Frame,1969,1700,"6,750","$339,140",5864-880
1011433006,02/15/2018,"$260,000","1722 RIDGEWAY DR, IOWA CITY",Split Level Frame,1962,1275,"9,960","$379,150",5760-101
1012382011,08/14/2018,"$260,000","200 WASHINGTON PARK RD, IOWA CITY",Split Foyer Frame,1975,1344,"13,050","$348,540",5828-209
1017407006,05/01/2018,"$260,000","1026 DENBIGH DR, IOWA CITY",1 Story Frame,1976,1232,"10,455","$359,470",5781-397
1017412003,09/03/2018,"$260,000","1126 PENKRIDGE DR, IOWA CITY",Split Level Frame,1976,1288,"10,000","$354,200",5834-155
1113404003,04/25/2018,"$260,000","1217 FLAGSTAFF DR, IOWA CITY",1 Story Brick,1998,1694,"11,040","$339,050",5784-18
1012176044,04/02/2018,"$261,500","3360 LOWER WEST BRANCH RD, IOWA CITY",2 Story Frame,1989,1628,"8,125","$360,450",5770-745
1016329001,07/02/2018,"$262,000","905 WEEBER ST, IOWA CITY",Split Foyer Frame,1972,1742,"12,397","$361,100",5813-570
1023399007,05/05/2018,"$262,000","1603 TERRAPIN DR, IOWA CITY",Split Level Frame,2008,1958,"5,775","$340,590",5786-221
1011451014,10/11/2018,"$262,500","1708 MORNINGSIDE DR, IOWA CITY",1 Story Frame,1957,1314,"9,980","$349,160",5850-706
1012302017,07/02/2018,"$263,250","43 GREEN MOUNTAIN DR, IOWA CITY",1 Story Frame,1976,1600,"12,920","$421,600",5820-969
1012382010,06/15/2018,"$263,500","226 WASHINGTON PARK RD, IOWA CITY",2 Story Frame,1973,1708,"10,288","$366,910",5809-58
1003205008,12/07/2018,"$264,000","1925 MEADOW RIDGE LN, IOWA CITY",Split Level Brick,1994,1581,"8,066","$360,790",5862-60
0907379004,06/26/2018,"$265,000","14 CHARLES DR, IOWA CITY",2 Story Frame,2004,1676,"6,360","$328,010",5811-211
1017153015,11/06/2018,"$265,000","765 KESWICK DR, IOWA CITY",1 Story Frame,1971,1645,"7,700","$345,870",5857-76
1017410003,06/22/2018,"$265,000","31 PENFRO DR, IOWA CITY",Split Foyer Frame,1976,1494,"9,000","$322,530",5807-116
1017410011,01/23/2018,"$267,000","131 PENFRO DR, IOWA CITY",Split Level Frame,1976,1584,"9,480","$370,030",5751-327
1018427009,05/13/2018,"$267,000","1146 DUCK CREEK DR, IOWA CITY",2 Story Frame,1989,1940,"13,200","$350,340",5787-725
1011363010,09/09/2018,"$267,500","228 FAIRVIEW AVE, IOWA CITY",1 Story Brick,1947,1810,"10,050","$370,430",5838-95
1018433011,08/24/2018,"$267,500","81 ANDREA CT, IOWA CITY",Split Level Frame,2002,1786,"12,247","$397,690",5833-174
0907466006,03/23/2018,"$268,000","25 EVERSULL LN, IOWA CITY",Split Level Frame,2010,1900,"8,118","$369,730",5773-818
1017481004,10/16/2018,"$268,000","33 DENBIGH DR, IOWA CITY",Split Foyer Frame,1978,1428,"9,000","$328,290",5849-304
1015110004,06/29/2018,"$269,000","625 S GOVERNOR ST, IOWA CITY",2 Story Frame,1890,1468,"9,300","$338,730",5819-702
1001361004,05/15/2018,"$269,900","848 N 1ST AVE, IOWA CITY",1 Story Frame,2016,1323,"17,302","$360,710",5787-781
0907373008,02/28/2018,"$270,000","15 MARY CT, IOWA CITY",1 Story Frame,2005,1434,"12,831","$370,350",5761-30
1003279005,10/01/2018,"$270,000","1621 RIDGE RD, IOWA CITY",Split Level Frame,1951,1320,"13,800","$292,210",5843-781
1011279011,07/06/2018,"$270,000","1422 E DAVENPORT ST, IOWA CITY",2 Story Frame,1976,1350,"7,738","$340,730",5810-430
1013287006,07/10/2018,"$270,000","742 PERRY CT, IOWA CITY",1 Story Frame,1986,1301,"9,608","$367,550",5821-566
1014136006,07/11/2018,"$270,000","1813 C ST, IOWA CITY",2 Story Frame,1920,1737,"12,000","$360,890",5814-245
1015405008,06/18/2018,"$270,000","743 KIRKWOOD AVE, IOWA CITY",2 Story Frame,1904,3190,"14,760","$447,880",5802-204
1015408015,08/31/2018,"$270,000","1220 KEOKUK ST, IOWA CITY",2 Story Frame,1900,1456,"11,250","$330,590",5832-741
1023435007,07/13/2018,"$270,000","147 STANWYCK DR, IOWA CITY",1 Story Frame,1999,1448,"10,332","$334,660",5813-260
1023324006,06/14/2018,"$272,000","2561 RUSSELL DR, IOWA CITY",Split Level Frame,2016,1822,"6,506","$352,290",5808-1
1023399017,07/23/2018,"$272,000","2609 RUSSELL DR, IOWA CITY",Split Level Frame,2016,1808,"8,383","$363,090",5817-870
1023399018,04/11/2018,"$272,000","2639 RUSSELL DR, IOWA CITY",Split Level Frame,2016,1826,"10,738","$366,610",5777-368
1010132006,05/14/2018,"$272,500","311 BROWN ST, IOWA CITY",1 1/2 Story Frame,1890,1118,"6,000","$325,410",5783-862
1012433002,06/07/2018,"$272,500","28 N WESTMINSTER ST, IOWA CITY",1 Story Frame,1973,1660,"12,250","$379,580",5798-380
1012362002,06/01/2018,"$273,000","2600 E COURT ST, IOWA CITY",1 Story Frame,1960,1676,"17,250","$406,360",5794-899
1013401026,05/25/2018,"$273,000","1107 HAMPTON CT, IOWA CITY",1 Story Frame,1992,1498,"12,683","$335,150",5794-446
1023359002,05/30/2018,"$273,000","1327 LANGENBERG AVE, IOWA CITY",1 Story Frame,2005,1390,"6,416","$348,560",5795-931
1013205001,07/23/2018,"$273,900","2711 FERNDALE DR, IOWA CITY",1 Story Frame,1961,1707,"12,881","$367,160",5818-628
1013426020,05/23/2018,"$273,900","1 DURHAM CT, IOWA CITY",2 Story Frame,1970,2542,"10,143","$363,710",5795-822
0907435009,02/07/2018,"$274,000","131 ASHFORD PL, IOWA CITY",1 Story Frame,2003,1313,"7,500","$364,580",5781-770
1003403006,11/02/2018,"$274,900","629 WHITING AVE, IOWA CITY",1 Story Frame,1960,1540,"13,440","$339,700",5854-233
1010191006,05/06/2018,"$274,900","901 E BLOOMINGTON ST, IOWA CITY",2 Story Frame,1920,1432,"4,800","$349,990",5799-89
0907366002,07/03/2018,"$275,000","24 PHYLLIS PL, IOWA CITY",Split Level Frame,2003,1908,"9,375","$347,260",5812-852
0918401007,04/06/2018,"$275,000","1060 BRYAN CT, IOWA CITY",Split Level Frame,1999,2207,"17,978","$410,340",5774-573
1015188016,05/21/2018,"$275,000","740 KIRKWOOD AVE, IOWA CITY",2 Story Frame,1922,1848,"12,750","$430,820",5795-78
1017430006,07/09/2018,"$275,000","1924 GRASLON DR, IOWA CITY",Split Foyer Frame,1975,1524,"12,027","$376,370",5812-133
1023399021,04/11/2018,"$275,000","1476 TERRAPIN DR, IOWA CITY",Split Level Frame,2017,1822,"8,553","$373,660",5779-194
1013287007,06/22/2018,"$275,500","750 PERRY CT, IOWA CITY",1 Story Frame,1989,1596,"8,218","$361,230",5806-339
1012176047,05/14/2018,"$277,000","3378 LOWER WEST BRANCH RD, IOWA CITY",2 Story Frame,1990,1728,"8,125","$396,850",5787-709
1014233003,12/05/2018,"$277,220","629 OAKLAND AVE, IOWA CITY",1 Story Frame,1930,1407,"5,740","$348,860",5863-230
1018305011,12/14/2018,"$279,000","3642 FOXANA DR, IOWA CITY",Split Foyer Frame,1988,1256,"10,375","$332,100",5865-11
